likes,body,url
103,"Издатель Titan Comics анонсировал серию комиксов ""Blade Runner: Origin"". Авторами выступят Меллоу Браун (""Американские боги""), Кейт Перкинс (""Супергерл"") и Майк Джонсон (комикс ""Бегущий по лезвию 2019""). Иллюстратором стал Фернандо Дагнино (комикс ""Отряд самоубийц"").

Действие комикса развернется в 2009 года — за десять лет до событий оригинального фильма. В центре сюжета окажется детектив Кэл, расследующий подозрительную смерть ученого в корпорации Tyrell, которая, возможно, является не самоубийством, как первоначально сообщилось. 

Первый выпуск комикса поступит в продажу 24 февраля 2021.

#BladeRunner",https://sun1-17.userapi.com/impf/eO_YRrc52NynrWW5niBVL9k389aY7wWhEbZspA/K8ifDylhi3M.jpg?size=680x515&quality=96&proxy=1&sign=a73b0adbff784de632cff8dd8b15ffe7&c_uniq_tag=Miw4uKkVi9Tix9f-CBLLbUnGDuQ6zkHHj9e8KDGiLjw
295,"Талантище

#chrisevans",https://sun1-17.userapi.com/impf/eO_YRrc52NynrWW5niBVL9k389aY7wWhEbZspA/K8ifDylhi3M.jpg?size=680x515&quality=96&proxy=1&sign=a73b0adbff784de632cff8dd8b15ffe7&c_uniq_tag=Miw4uKkVi9Tix9f-CBLLbUnGDuQ6zkHHj9e8KDGiLjw
182,"Сегодня отмечается ""День российского военного миротворца""",https://sun1-18.userapi.com/impf/UKHPRUpwMw6WkXoc_TF02-7vzrbNOnIC4R80aw/RaJ1teFGjuU.jpg?size=1280x707&quality=96&sign=039ac90a08b2882050c7860be90856ab&c_uniq_tag=NiGcgdm3q4Qfl1PvpVmewEkhE3mjsin5h2nyf6jdjHQ
233,"Новые промо третьего сезона сериала ""Американские боги""

#AmericanGods",https://sun1-93.userapi.com/impf/EEnOCBzoy1JOAwrhXCSPbH8ZuREV7UT7FshFiQ/eyFsd38pB6w.jpg?size=1080x1080&quality=96&proxy=1&sign=5525bd4b42877ed4871c564e1e3dca6c&c_uniq_tag=vLNS7x_FgG5_r_yOXkcFlemJh6m8BCC4oQlItEHTpng
53,"Очередная порция #КраткОбзоров от наших подписчиков в twitter! 
Скажите и вы пару слов о просмотренном недавно кино! 
 
www.twitter.com/cutterpool 
 
#twitter #CutTheCrap #КраткОбзор",https://sun1-25.userapi.com/impf/AhWiZfH5fX5Ilqhu3Oziw-v-Iz9rCK-wOEPRPg/Rdi23NBcr6U.jpg?size=898x1080&quality=96&sign=a7d87eb8e2fe1a0dc799408e9c4d26e2&c_uniq_tag=FvBMW68zD-XxPCV7TvUE1Ck4rb9okEu6wS2PZliwyxs
182,"А вот и номинанты на лучший саундтрек к фильму по версии «Грэмми».
 
1) «ДЖОКЕР» - Хильдур Гуднадоуттир.
 
2) «К звёздам» - Макс Рихтер.
 
3) «Звёздные войны: Скайуокер. Восход» - Джон Уильямс.
 
4) ""Становление» - Камаси Вашингтон.
 
5)«1917» - Томас Ньюман.

#Grammy #Grammy2021",https://sun1-86.userapi.com/impf/bQRF-7srsH-cp1HakVADXMK-iW9fZBiYim-5bw/r0E_KiT9SY0.jpg?size=640x425&quality=96&proxy=1&sign=fc6d705d67b3fbf370d0d52c9472fba7&c_uniq_tag=VuO0oOHTFuLYbOUiuBbGY6zWvL81AfUclL6ub1G8s5s
140,"Трейлер фильма ""Реальные пацаны против зомби""

В Пермь завезли древний коми-пермяцкий вирус, который постепенно превращает жителей в зомби. Спустя год город оцеплен военными, учёные пытаются найти антидот. Самолёты скидывают продовольствие. Но герои, как и остальные жители Перми, приспособились к новой реальности. Они живут обычной жизнью: ходят в кафе, занимаются бизнесом, строят планы на будущее и пытаются своими силами очистить город от зомби. Всё налаживается, пока в один из обычных постапокалиптических дней не кусают Леру. 
 
Премьера 17 декабря 2020

#РеальныеПацаныПротивЗомби",https://sun1-86.userapi.com/impf/bQRF-7srsH-cp1HakVADXMK-iW9fZBiYim-5bw/r0E_KiT9SY0.jpg?size=640x425&quality=96&proxy=1&sign=fc6d705d67b3fbf370d0d52c9472fba7&c_uniq_tag=VuO0oOHTFuLYbOUiuBbGY6zWvL81AfUclL6ub1G8s5s
92,,https://sun1-86.userapi.com/impf/bQRF-7srsH-cp1HakVADXMK-iW9fZBiYim-5bw/r0E_KiT9SY0.jpg?size=640x425&quality=96&proxy=1&sign=fc6d705d67b3fbf370d0d52c9472fba7&c_uniq_tag=VuO0oOHTFuLYbOUiuBbGY6zWvL81AfUclL6ub1G8s5s
81,"Трейлер фильма ""Птица в клетке""

В 2024 году мир все еще находится во власти опасного вируса. Зараженных силой забирают из домов и отправляют в зловещие карантинные лагеря. 
 
У курьера Нико редкий иммунитет к болезни, и он свободно передвигается по городу. Когда его девушка Сара заражается, Нико понимает, что за ней уже выехали военные и у него есть считанные часы, чтобы спасти возлюбленную. 

Премьера 10 декабря 2020

#Songbird",https://sun1-86.userapi.com/impf/bQRF-7srsH-cp1HakVADXMK-iW9fZBiYim-5bw/r0E_KiT9SY0.jpg?size=640x425&quality=96&proxy=1&sign=fc6d705d67b3fbf370d0d52c9472fba7&c_uniq_tag=VuO0oOHTFuLYbOUiuBbGY6zWvL81AfUclL6ub1G8s5s
308,Вы потеряли деда,https://sun1-86.userapi.com/impf/bQRF-7srsH-cp1HakVADXMK-iW9fZBiYim-5bw/r0E_KiT9SY0.jpg?size=640x425&quality=96&proxy=1&sign=fc6d705d67b3fbf370d0d52c9472fba7&c_uniq_tag=VuO0oOHTFuLYbOUiuBbGY6zWvL81AfUclL6ub1G8s5s
369,"А вот и первый взгляд на бэтпещеру в фильме ""Бэтмен""

#TheBatman",https://sun1-20.userapi.com/impf/ApBBskLv1NYLJzeYy4glNozK7b5r2CZCEb7nzA/ELxJLiBoz64.jpg?size=470x409&quality=96&proxy=1&sign=b0ce888ae6963462424746a7cbb2bbea&c_uniq_tag=KgSwU11OsYlg_WutLN3T5lDlBajsYszpE-uOryjKmEM
128,"Трейлер мультфильма ""Босс-молокосос 2""
Премьера 18 марта 2021

#TheBossBabyFamilyBusiness",https://sun1-20.userapi.com/impf/ApBBskLv1NYLJzeYy4glNozK7b5r2CZCEb7nzA/ELxJLiBoz64.jpg?size=470x409&quality=96&proxy=1&sign=b0ce888ae6963462424746a7cbb2bbea&c_uniq_tag=KgSwU11OsYlg_WutLN3T5lDlBajsYszpE-uOryjKmEM
498,"Первые кадры фильма ""Cherry"" с Томом Холландом 
 
Картина расскажет реальную историю о вернувшемся из Ирака военном медике, который страдает от посттравматического расстройства и начинает грабить банки. 

В кинотеатрах 26 февраля, после на Apple TV+ с 12 марта
 
#Cherry",https://sun1-96.userapi.com/impf/b5i6DB4HBFbBf3EyfUhav81TqWZDEtedagoHmg/jnK9GpWks4Q.jpg?size=1280x853&quality=96&proxy=1&sign=2ff23adc100b79b6bb0752b3655658a5&c_uniq_tag=GRrHzusUBXT58SCpZUb0pWHIu6DegCtO4HQQKWl1RX4
55,Итоги уже завтра,https://sun1-96.userapi.com/impf/b5i6DB4HBFbBf3EyfUhav81TqWZDEtedagoHmg/jnK9GpWks4Q.jpg?size=1280x853&quality=96&proxy=1&sign=2ff23adc100b79b6bb0752b3655658a5&c_uniq_tag=GRrHzusUBXT58SCpZUb0pWHIu6DegCtO4HQQKWl1RX4
31,#CutTheCrapFM #Thunderbirds #ПредвестникиБури,https://sun1-27.userapi.com/impf/FHGrAt15hs4dBBxW2PIqRzXGfTqI8kN4Gcwk2g/WXmz12jKmuE.jpg?size=1024x1024&quality=96&proxy=1&sign=06b392a3603d6fc5a494f2121cdcb36e&c_uniq_tag=Y3v71RvDkXmnelhfBVtJ9JfgCgoYE3I_It68nbaraH8
480,Зак не забыл про русскоязычного зрителя,https://sun1-21.userapi.com/impf/uml3pHbYOoNCknMwPtrkN0D4853cZnRIKP51Mw/S3EtR2AKYHQ.jpg?size=508x688&quality=96&proxy=1&sign=d90a36b361c335a939789beaeccd09af&c_uniq_tag=recEYzQfpeTQro5SVGqadlFdJKzusHwL7i7tg6oEHRE
120,#cutthequote #emirkusturica,https://sun1-91.userapi.com/impf/F1dPUj_8RUy7JKhN16LYYhdZ2AauiaXDhmkVFQ/qNTJCW50OO0.jpg?size=1280x939&quality=96&sign=c72335623e1fcc7b4a79cb251b04f912&c_uniq_tag=DFHhqcy_XEyDl08bpPQuXZ_09bLPir_lmD_ioLu6Jck
105,"Новые постеры фильма ""Охотник на монстров"" 

Лейтенант Артемис и её солдаты с Земли случайно попадают в параллельный мир, где обитают разнообразные монстры. Закалённые бойцы оказываются в необычной ситуации и вынуждены использовать все свои навыки, чтобы пережить встречу с фантастическими тварями. Спасти их может только загадочный Охотник, который как никто умеет убивать монстров.
 
#MonsterHunter",https://sun1-14.userapi.com/impf/9P2uOgbXFT7sBMlebvMxddK-aEcWpf3nLbCXrA/_eYFGldaUqo.jpg?size=699x1080&quality=96&sign=9d6a152ce486b76a9835fc2107c299c6&c_uniq_tag=JrluLrQ374JrF8zdrqalE34fO-K98MzWjE3xtoGeiJ8
183,,https://sun1-14.userapi.com/impf/9P2uOgbXFT7sBMlebvMxddK-aEcWpf3nLbCXrA/_eYFGldaUqo.jpg?size=699x1080&quality=96&sign=9d6a152ce486b76a9835fc2107c299c6&c_uniq_tag=JrluLrQ374JrF8zdrqalE34fO-K98MzWjE3xtoGeiJ8
92,"Мы с Джимом прекрасно провели время, работая вместе над ""Брюсом Всемогущим"", и я надеюсь, что мы сможем сделать это снова... время для продолжения?",https://sun1-94.userapi.com/impf/or4Yp1uwC3TMTSp_t52qYeo0lY0vKLZgHJYRJg/wSlS2ZzFC4k.jpg?size=835x532&quality=96&proxy=1&sign=0695fda9615bb0c1cdd8855dab10b59c&c_uniq_tag=BVJ__xwIVsIJ-F42oVkc3sq_U2P3r3Rl9oFwpxhA3lM
84,"Премьера шпионского фильма ""355"" перенесена на 14 января 2022. 
 
Сюжет посвящён истории о лучших женщинах-агентах из разных стран мира, собранных в одну интернациональную команду. Целью отряда международных шпионок станет уничтожение крупной террористической группы, планирующей завладеть новым оружием массового поражения, способным по щелчку погрузить и без того нестабильный мир в настоящий хаос. 
 
#355 #JessicaChastain #MarionCotillard #PenelopeCruz #LupitaNyongo #BingbingFan",https://sun1-17.userapi.com/impf/DXb8LgyBlLIr914X-RTnxnqIPV6tcrgotuOieg/c-FNUp3FSr8.jpg?size=1280x853&quality=96&sign=71741c635bc4cd49cf36fc748bd63497&c_uniq_tag=mZ1QACsc8Uo1qFiTYMkE1rpzqDgTJf1gA3hACB4lBZI
47,"Тизер фильма ""Белый тигр""

Амбициозный водитель пытается хитростью вырваться из нищеты и добиться успеха. 
 
#TheWhiteTiger",https://sun1-17.userapi.com/impf/DXb8LgyBlLIr914X-RTnxnqIPV6tcrgotuOieg/c-FNUp3FSr8.jpg?size=1280x853&quality=96&sign=71741c635bc4cd49cf36fc748bd63497&c_uniq_tag=mZ1QACsc8Uo1qFiTYMkE1rpzqDgTJf1gA3hACB4lBZI
149,"Кэтрин Хайгл сегодня исполняется 42 года, Колину Хэнксу 43, а Стивену Мерчанту 46, поздравляем! По каким фильмам они вам запомнились?",https://sun1-18.userapi.com/impf/HYb3HG5BK71SmjUwwh5G_Uo2aJ7D9Q2AGqBBDg/GKHiSXZMBxU.jpg?size=720x1080&quality=96&sign=fe16e45122a50b09f2678250e09545f3&c_uniq_tag=pvNnxETFeva4tsjAN-NEFX-qJ0UVyAHO2Oetycet1Tg
183,"Крис Коламбус (""Один Дома"", ""Гремлины"") сообщил, что студия Warner Bros. хочет подобрать лучшее время для создания фильма ""Гремлины 3"".

Он также добавляет, что сами гремлины не будут заменены CGI-моделями.

#Gremlins #WarnerBros",https://sun1-85.userapi.com/impf/wlZ3m86QrQewSvJubdIt7U1T1i7SfJwMSgL2lQ/MfSIZ5UuMZ0.jpg?size=1200x600&quality=96&proxy=1&sign=50456bf9abfda30391de33919b3a5304&c_uniq_tag=VWeETeQYrlfkcACBQbXpTb3zHRY00YZ_qlsWF5JbtKY
1054,Как дела на самоизоляции?,https://sun1-29.userapi.com/impf/f1OEzOz00tKs4CtUoYT-Y-JnZwJRVBhvopofRA/AEGcoIx5vrA.jpg?size=587x510&quality=96&proxy=1&sign=df7cbae33d0ba9e514467db1fb576a5d&c_uniq_tag=4P_lQWAbZjo9UmHPUUBogVdfjwfpVrOiDrJswbzDAjM
181,"Нил Патрик Харрис пополнил актерский состав фильма Николаса Кейджа «Невыносимая тяжесть огромного таланта».

#TheUnbearableWeightOfMassiveTalent",https://sun1-87.userapi.com/impf/XW4X8lnMUIAVfGqGIj1WqLMVrmqhwp_LhmU2RQ/msdcnC_zFTY.jpg?size=605x807&quality=96&proxy=1&sign=a68a559d707a3774c00c091db87e40b0&c_uniq_tag=YnOm5mSG2ZcuNhM30MzDSkSJBl01KRhLD0GfZMQIT_0
74,"Новые постеры фильма ""Выпускной""

В консервативном городке Эджуотер штата Индиана местной школьнице-лесбиянке не позволяют привести свою девушку на выпускной. Тем временем вышедшие в тираж звёзды Бродвея хотят помочь ей, но в первую очередь рассчитывают привлечь к себе внимание прессы.

#TheProm",https://sun1-84.userapi.com/impf/0riB8qLkW8NpAKByY4dGH3ePDjHT3hOAbYqRDg/XIWNpWaEVQQ.jpg?size=864x1080&quality=96&sign=42c79a890c825fe9738d76d522de5832&c_uniq_tag=0itgVhECWPTfjZkSqowaHm_B8ba6u4_ohrgii3kHjzY
160,"Illuminerdi сообщает, что к актёрскому составу сериала ""Оби-Ван Кеноби"" присоединится актриса, которая сыграет персонажа, который в настоящее время значится как ""Райли (она же Ева)"", но ее роль все еще держится в секрете.

Претендентками на эту роль являются:
• Наоми Скотт;
• Тусо Мбеду;
• Анула Навлекар.

Мы ставим на Мбеду

#ObiWanKenobi",https://sun1-29.userapi.com/impf/1pvxke0T2WUmqjG3f560QBNGTsl_Fk8U2h2Xlg/aXPp9sqxeME.jpg?size=1280x720&quality=96&proxy=1&sign=736e941d936528fb889c15ba91391272&c_uniq_tag=SJxOu1IMoOOx-DlSMnaw1GFCtpmrhoTK-rlrNPZ9EU0
777,"Вот и все!

#Supernatural",https://sun1-95.userapi.com/impf/tnI0vw4JnUvDAIBt9o6OsHQlP7BFFZfV5797HA/YFzTQv5J4ww.jpg?size=1024x682&quality=96&proxy=1&sign=0281de118ec145c0e3cb525421992ecb&c_uniq_tag=ZIiBD7IXGw4G-Wmu-p8BwBu1EvwAmQN8zPNYtDrgzf4
389,"Сегодня отмечается ""День Моржа""",https://sun1-97.userapi.com/impf/BwT1hUvdDKv0jdgbLrNVK0FhCXbZL_j-SLEyGw/FEFLUOTAPNM.jpg?size=1280x720&quality=96&sign=a01bee7eea1a3e160d569193dd469413&c_uniq_tag=p7q1CetcF33l0ZOWIuRJcnrx8s7mrxYCA4JsgKlyCUY
454,"Новые фото со съёмок второго сезона сериала ""Ведьмак""

#TheWitcher",https://sun1-87.userapi.com/impf/QpwIUia23i5T0_2lZ0G2m9mBI28tGfTt0ug18A/kNwMMOB7oB4.jpg?size=634x789&quality=96&proxy=1&sign=a18e3819e7a41a3fcf64d31cdc4ee5d8&c_uniq_tag=klPuigwIem2dwTMEZRecBp9szCDFWUKyz67mqVpwCbY
386,"Доброе утро от Соколиного глаза со съёмок одноименного сериала 

#Hawkeye",https://sun1-90.userapi.com/impf/XXFZg0SIjcYoPiFalBTrHdFeIgQD7xxgdq-Y7g/8IT0gxrS6Ng.jpg?size=634x1050&quality=96&proxy=1&sign=54a3a6ea696145507dfe59c1ebb2b5c6&c_uniq_tag=VOzL2pht4X2j6sueOC-t6Lcm5S4SOKS_VNOxm6dctDY
175,"Премьерный эпизод третьего сезона сериала ""Академия Амбрелла"" получил название ""Meet the Family""!

#TheUmbrellaAcademy",https://sun1-27.userapi.com/impf/ULyYnqv6Bo1IparwN2CDaqtzrOAEyT5ghJE9fg/RovkXC1w9S8.jpg?size=851x851&quality=96&proxy=1&sign=be14e525f119e46f928aefa58ed1071e&c_uniq_tag=kl8nOJ1kjQZbTpJ63Wul6mLFmS0vBo6fBNtV8Awz9tQ
38,"Небольшая порция #КраткОбзоров от наших подписчиков в twitter! 
Скажите и вы пару слов о просмотренном недавно кино! 
 
www.twitter.com/cutterpool 
 
#twitter #CutTheCrap #КраткОбзор",https://sun1-87.userapi.com/impf/-TdeH4bEzS_m2wsd85T18tXXa1b3zKraSsqOFw/7rLV8VKzZkU.jpg?size=679x1080&quality=96&sign=e13a69f4dd81f671ea2ce416ed8d5079&c_uniq_tag=0vuUGzFgqodAmKH1t49irHm0VuQg8unTUOp9bOXP49g
272,"Марк Руффало сыграет отца Райана Рейнольдса в сериале Netflix «Проект Адама».

Персонаж Рейнольдса будет путешествовать во времени, чтобы получить помощь от 13-летнего себя. Вместе они должны найти своего покойного отца, который на момент событий в прошлом - ровесник Рейнольдса, и исправить положение, чтобы спасти будущее.

#Netflix #TheAdamProject",https://sun1-96.userapi.com/impf/H1Y10jmFf0isZoPJLEwnA7piRUxF3qWCdaloBw/b7qrDKDtwRA.jpg?size=480x575&quality=96&proxy=1&sign=daa0ce685e89bfe34e7ab2eb777e64d3&c_uniq_tag=YwQ851fWOS_0Su31nryHvRhzhJm0kbCy-aWh0XatfEw
186,Портрет Кристен Стюарт!,https://sun1-47.userapi.com/impf/rhvGcHPkvp5XdDt1YOOcStvHP0sGfp9wuCMspw/RUTsm9M6kKk.jpg?size=810x1080&quality=96&sign=81abea603966d8561c5f4ac147dd4040&c_uniq_tag=j7jaI_7s60bxPfHqXrqaeiRMrZ5PT0aJOOvBj3uaJ_g
197,Леа Сейду,https://sun1-85.userapi.com/impf/HPmdtCtgMiKy7ZJ3mk0MgnsduApmDmW6vyS2Uw/WXwo4qjlx-g.jpg?size=834x1080&quality=96&proxy=1&sign=9c727f975a4d026f7fa304eae839ab48&c_uniq_tag=90KD9IMf-q306gdejR2osrvgJ4w6dr9h30DYLucOrw0
